Country,Birth Rate,CO2 Emissions,Days to Start Business,Energy Usage,GDP,Health Exp % GDP,Health Exp/Capita,Infant Mortality Rate,Internet Usage,Lending Interest,Life Expectancy Female,Life Expectancy Male,Mobile Phone Usage,Population 0-14,Population 15-64,Population 65+,Population Total,Population Urban,Tourism Inbound,Tourism Outbound,KMeans_Cluster,HC_Cluster,DBSCAN_Cluster,Cluster_Name
French Polynesia,0.01799103259782899,7.598360770647293,3.295836866004329,9.57073837671504,23.375448594209733,0.05921185963184608,5.267858159063328,0.019802627296179712,0.24445333790096083,0.11332868530700319,4.356708826689592,4.290459441148391,0.4307829160924542,0.23913803183761548,0.5154916440194085,0.05397814847750141,12.455918945355656,0.44680389214663324,20.16444780938862,19.479538847329568,1,0,-1,Moderately Developed
Gabon,0.032467190137501496,7.909574237239565,3.8303122406539125,7.9067455410786875,23.075768739104863,0.03283944938313604,5.4777501394361,0.04754396674245589,0.052446475372542496,0.14622927831520427,4.14191297914121,4.1058169633843375,0.5306282510621704,0.33206694315329655,0.438552653356815,0.0541238998259594,14.165825442612526,0.6079662950302852,19.8093760691038,19.711184043181902,0,1,-1,Low Developed
"Gambia, The",0.04305948946044697,7.385278640958406,3.332204510175204,9.206625789140121,20.443052669625626,0.043501478417918585,3.158635744490844,0.05470669287807799,0.052446475372542496,0.21192030582748647,4.081441157386193,4.038994467138935,0.34740130715340317,0.37812026350914835,0.4154154389613325,0.025142792670003185,14.216047748937678,0.4254688212686855,19.189541754086537,18.531258404840646,0,1,-1,Low Developed
Georgia,0.012916225266546328,8.630604290909515,2.743318339939668,8.250820905551208,22.84617655761991,0.08370463368401693,5.142113297908936,0.02085787726219649,0.11607217125275403,0.1757616258802217,4.352756252373768,4.253974707813985,0.38473897759104747,0.17149391814189122,0.5144344885880651,0.13129813152152192,15.296735009181031,0.4228011463507966,19.993933333850403,19.38883384283076,1,0,-1,Moderately Developed
Germany,0.00834965975413544,13.430905888513248,3.2901225647408903,11.567786713296986,28.68230696247627,0.10345870836822998,8.245485411945594,0.003838776307165681,0.5031035776720805,0.10871641677884256,4.418840607796598,4.351765662892072,0.6815416344396374,0.1330505077871719,0.5107025392683278,0.17492245596362935,18.223378724705043,0.5521152012599793,24.436190414549557,24.3638954014613,2,2,-1,Highly Developed
Ghana,0.03276500861933943,8.982300236552646,2.9444389791664403,9.130989091878165,23.706864983327065,0.05317613611268628,3.84850959970582,0.05645303691500112,0.03030534949532895,0.11332868530700319,4.112134103785599,4.080141612044107,0.2915208487589466,0.33614251193833333,0.44901568435351397,0.03298831428850958,16.907081399672904,0.39204208777602373,20.38757790945898,20.181848828443634,0,1,-1,Low Developed
Greece,0.009874166490436568,11.31136180683299,3.3239286008713442,10.264770325644054,26.205017885357837,0.08857425761930472,7.616207809743367,0.004910998206627252,0.26236426446749106,0.10442931299240397,4.420692460177672,4.357694534014351,0.6697998165629542,0.1363447391436654,0.5128696870905636,0.16896350316640069,16.220748450983717,0.5585602860342807,23.28837494503767,21.891547691480213,2,2,-1,Highly Developed
Greenland,0.015418975805042322,7.498827140003971,3.295836866004329,9.57073837671504,22.256055619976248,0.05921185963184608,5.267858159063328,0.019802627296179712,0.4307829160924542,0.11332868530700319,4.293615677329829,4.219507705176107,0.570544858467613,0.2619795750994079,0.4962194713766286,0.050693114315518116,10.944535915291128,0.6057021431196469,20.350025877585416,19.93800336967164,1,0,-1,Moderately Developed
Grenada,0.018821754240587758,7.315269568135237,3.0980111226744094,9.20548243745041,20.34435351522269,0.061529189946861754,6.0340081357573405,0.012384532572390644,0.17589066646366422,0.09991494619107313,4.31748811353631,4.250690632612795,0.46518434280978666,0.2627783798932926,0.4849396070444092,0.0723922153702187,11.546110247007404,0.30640946125269725,18.442743268997773,16.148401097468568,1,0,-1,Moderately Developed
Guam,0.01904819497069448,9.051344640485725,3.295836866004329,9.57073837671504,23.436618790804065,0.05921185963184608,5.267858159063328,0.019802627296179712,0.3528213746227424,0.11332868530700319,4.389689507419451,4.322603214203081,0.37421256460406,0.25392639872955797,0.49802091535813137,0.06348026907863878,11.973372032176323,0.6611403844248589,20.350025877585416,19.93800336967164,1,0,-1,Moderately Developed
Guatemala,0.033509167010578926,9.304608050522898,3.559734033432668,9.072500811409732,24.18045459050181,0.06427406309470228,5.077574776771365,0.03216928293339165,0.07410797215372189,0.13748510485503762,4.309249137991758,4.210416733474855,0.5260930958967791,0.3555743384946993,0.4254688212686855,0.042101176018635396,16.38424008111473,0.38943995255807173,20.657208214907826,20.243988572530252,0,0,-1,Low Developed
Guinea,0.038924811390506776,7.773788616985448,3.621259266438957,9.57073837671504,22.077592658001162,0.056598428017321796,3.1618983901256605,0.07987701347363785,0.0,0.1183982310003015,4.003128553950439,3.9875585295730533,0.18232155679395465,0.36036045179590837,0.42752762337178163,0.03194579427451082,16.11107465364592,0.2872011876144302,19.40324887260854,17.428505341524293,0,1,-1,Low Developed
Guinea-Bissau,0.03907277321662565,7.301770470882377,4.423676477876443,9.205814762219779,20.272624697728332,0.05725242651463571,3.295836866004329,0.08991101512655425,0.0,0.11332868530700319,4.007333185232471,3.9615455021092534,0.2741291060470774,0.3549812026761724,0.43447608793007186,0.029185319510779097,14.19278815600038,0.3489761533883633,18.933826756456035,18.63224988515959,0,1,-1,Low Developed
Guyana,0.0216109460529634,7.873714909704413,3.4657359027997265,9.218224594267936,21.119360564511044,0.05579851523787673,4.740910675222472,0.03432710214187732,0.1497453863593419,0.1402300602156528,4.232991055513394,4.139464997502571,0.3582122232576188,0.3123371608859725,0.46759688921517056,0.03677690107318381,13.551054106398896,0.24962068701834605,17.81300531255804,17.840862266556567,0,0,-1,Low Developed
Haiti,0.027989236539448757,8.004981992799987,4.423676477876443,8.132616094212977,22.362355295461615,0.05768818801474059,3.530875204970688,0.063696820853405,0.06693948267510934,0.21192030582748647,4.139464997502571,4.082739016101793,0.18232155679395465,0.3202981829171824,0.4574735313454988,0.04158478044816184,16.054204903559775,0.3752173506427456,18.858935681335133,19.504829973974815,0,1,-1,Low Developed
Honduras,0.028138825170991724,8.907456150703787,3.4705320750632196,8.47853232152147,23.186407599638585,0.07653359936856025,4.884548647921313,0.024767656678808654,0.08122543992258587,0.18238565730357562,4.321582285068974,4.255067007212594,0.40032370860774574,0.3302440907138415,0.44911387277717774,0.04077276253915027,15.769384864799562,0.39985968343894424,20.00187744933348,19.62041380703301,1,0,-1,Moderately Developed
"Hong Kong SAR, China",0.009721820359733627,10.433805800801265,2.5998366164619773,9.533732935908112,26.020704571011105,0.05921185963184608,5.267858159063328,0.019802627296179712,0.4554755286828257,0.057542955279026746,4.458809597276907,4.3849070975392355,0.9007865453381898,0.13136558742225243,0.5522480533736303,0.11538700507315754,15.743741310446543,0.6931471805599453,23.60995132175487,23.421162096792006,2,2,-1,Highly Developed
Hungary,0.009569451016150707,10.78658099396825,3.1683919194362087,10.158684178914537,25.38840019424178,0.07560684827745777,6.727615954770315,0.007204752557362889,0.3582122232576188,0.09468061103812098,4.36260854881678,4.252881213992613,0.6618946370558408,0.1436340348023321,0.5220394363640065,0.1484200051182733,16.125461006167495,0.5127314987396218,22.382694657759934,21.70266137074105,2,0,-1,Highly Developed
Iceland,0.014433791382211,8.052320989234609,2.5226469777708473,8.379009234136696,23.30729890765062,0.09152680809462532,8.338305731356565,0.002381776701232193,0.5962973545700276,0.13748510485503762,4.434473110046424,4.391596085690033,0.7008100533055145,0.1976521582451769,0.5082993585202826,0.1122979344856282,12.622013460547205,0.6582371629937486,20.24050424845328,20.420704384080828,1,0,-1,Moderately Developed
India,0.022739486969489426,14.059607145490398,3.750408644060798,11.567786713296986,27.697476982149926,0.04032956560472778,3.6396084051071536,0.05281137229321238,0.03030534949532895,0.10802619035718257,4.202393767803855,4.156476343329107,0.21386991452888054,0.27611543608031547,0.491125145098616,0.04673677535758988,20.85568836995559,0.25916388243163524,22.970915383172297,22.858478612946755,3,3,-1,Developing
Indonesia,0.020481130092762666,12.6112043647371,4.390643250934761,11.567786713296986,26.784733533644392,0.02619242539495073,3.954197930478859,0.031945794274510816,0.04512043528046959,0.14076478384312552,4.277733924776886,4.220638287546393,0.3528213746227424,0.2624234343145542,0.5014277556617863,0.04776399681411992,19.244053911403082,0.38342921970898397,22.5634857458198,22.53669898253175,3,3,-1,Developing
"Iran, Islamic Rep.",0.01836871889608304,12.917474121099959,3.1651504255120377,11.567786713296986,26.32029315493738,0.055434706888100586,5.584941186940885,0.020782539182528502,0.09531017980432487,0.11928617887463336,4.31028272981504,4.267004208104319,0.2915208487589466,0.23707680043186152,0.5210348700694808,0.04754396674245589,18.07909395953208,0.5193430930719345,21.181007090252656,22.39372648217374,3,3,-1,Developing
Iraq,0.033285977633466746,11.309047066221787,3.537609237152032,10.231609084812634,25.155895928682952,0.031796774081999,4.4632520745964674,0.03194579427451082,0.022814677766171347,0.13210730216580763,4.297808555589865,4.2138355402236405,0.3582122232576188,0.349138927051944,0.4367649877700018,0.03373230658530821,17.151183639092753,0.5237266617351922,20.418202819302515,20.536658186083322,3,3,-1,Developing
Ireland,0.015494719035527313,10.534845250400254,2.886089096104164,9.563869604116777,25.97874746738031,0.07617725827509852,8.198787536065122,0.004375030964364792,0.4054651081081644,0.07795769530846923,4.413264385169161,4.355722146787147,0.6892936112439554,0.19138294225872168,0.5169147397217415,0.10636770058445251,15.262464255230176,0.47465625053642424,22.677100547655346,22.540068076501868,2,2,-1,Highly Developed
Isle of Man,0.017764352329375635,9.051344640485725,3.295836866004329,9.57073837671504,22.721898624796555,0.05921185963184608,5.267858159063328,0.019802627296179712,0.09531017980432487,0.11332868530700319,4.337793379697056,4.255067007212594,0.4054651081081644,0.2619795750994079,0.4962194713766286,0.050693114315518116,11.303571969186601,0.41820413388559413,20.350025877585416,19.93800336967164,1,0,-1,Moderately Developed
Israel,0.021234482546653725,10.947087087589026,3.111804444806745,9.93969707981158,25.86914765735991,0.07332194903275675,7.464465751672382,0.004375030964364792,0.34740130715340317,0.07410797215372189,4.425307143032344,4.39634668844863,0.7492366472109889,0.244272598677045,0.48323304109337334,0.09698709467464953,15.772946479924284,0.65011922906371,22.175779997604998,22.14594775986231,2,2,-1,Highly Developed
Italy,0.009493257637318463,12.85460418645581,2.75317063638268,11.567786713296986,28.209049688142542,0.08335083923489932,7.882837278898121,0.003838776307165681,0.3309625808102433,0.05587126102774623,4.4444595752471,4.375273111658102,0.8160453168830992,0.13197248585282959,0.5082530868593531,0.17936848281121484,17.879454343455567,0.5179692777713704,24.372112248082516,24.0536637712264,2,2,-1,Highly Developed
Jamaica,0.016705831135725886,9.237633727281207,2.805688670666126,8.406570994110295,23.17887499770388,0.04886342155930397,5.386257799011434,0.017386437658009613,0.15634607039069398,0.17097538040665305,4.326676539590717,4.250690632612795,0.570544858467613,0.26685122441009057,0.480667719021452,0.0741793981742515,14.790939544209456,0.4252174576195727,21.354455777911163,19.39813894046717,1,0,-1,Moderately Developed
Japan,0.008731004379890937,13.84220199708519,3.255133572890825,11.567786713296986,29.198654108971162,0.08243038744052583,8.092286467762387,0.0026886899239283164,0.5031035776720805,0.02537204002620444,4.461477451238099,4.381064633637691,0.5877866649021191,0.12886668361284875,0.5048694594451525,0.1870539311691361,18.664129954995083,0.6219403215488083,23.191880229420196,24.3638954014613,2,2,-1,Highly Developed
Jordan,0.02933472934222393,9.773545315575161,3.145477659913333,8.841759670098773,23.576339651967857,0.08709470685093376,5.585518554162467,0.019727209671044982,0.15634607039069398,0.08808131721990019,4.321582285068974,4.2809305178025125,0.5077439572285826,0.3155404005801774,0.46783782404346536,0.03202029604396231,15.528060486227886,0.5956615592746883,21.644008184521695,20.613365116721557,1,0,-1,Moderately Developed
Kazakhstan,0.019274584437004937,11.970211061807916,3.1651504255120377,10.868486393931272,25.2234240120837,0.038628822043962216,5.442750655422489,0.026417203427590838,0.11607217125275403,0.11332868530700319,4.296761983019193,4.140689737398466,0.5215372793609184,0.22639978249598053,0.5160427600432778,0.06837729744473686,16.55832647963381,0.4351732643937472,20.70658908924484,20.89281385144598,3,3,-1,Developing
Kenya,0.037295784743696894,9.14839949966663,3.673375267577971,9.710266814873172,23.883590879491713,0.04372239966039449,3.364639785928358,0.057542955279026746,0.08122543992258587,0.14795570636685543,4.06836907581884,4.023977120071983,0.2444533379009608,0.3573516380065713,0.43412731734284393,0.026567027384721796,17.42468123197799,0.19948117707678095,20.840775331809308,19.009748644558975,0,1,-1,Low Developed
Kiribati,0.0246926125903715,7.2103638563510835,3.377850017665164,9.203331249986055,18.556355857644842,0.09956684161694494,4.874022234934325,0.04871690141252169,0.04512043528046959,0.11332868530700319,4.255067007212594,4.172017600540318,0.03774032798284703,0.3095752731567636,0.47038817068481364,0.03603517132548545,11.427763844656845,0.36180790158892306,19.581882543411094,19.465459405817025,0,0,-1,Low Developed
"Korea, Dem. Rep.",0.015343226837085791,11.110085753643784,3.295836866004329,9.876400922725823,23.436618790804065,0.05921185963184608,5.267858159063328,0.028587456851912555,0.09531017980432487,0.11332868530700319,4.28411692517192,4.180286992022825,0.30294954458256934,0.21647521344064385,0.519846352833214,0.07367930886216825,16.98915154422713,0.469282215243064,20.350025877585416,19.93800336967164,3,0,-1,Developing
"Korea, Rep.",0.009874166490436568,12.92644319234447,2.886089096104164,11.567786713296986,27.517562592232302,0.05863168701422332,6.979718094789471,0.004528193776733441,0.5396373210045363,0.06174616459784136,4.42161710194489,4.336787849195037,0.6214032757011039,0.16844365131246838,0.5426373008665963,0.09173737135211503,17.696787318681576,0.5943462999578201,23.125939883078313,23.54225634236709,2,2,-1,Highly Developed
Kosovo,0.019500922662725052,9.051344640485725,3.5813799002073603,8.014615510938942,22.19600013483109,0.05921185963184608,5.267858159063328,0.019802627296179712,0.09531017980432487,0.12595468480570282,4.279866121746726,4.218375843142423,0.4054651081081644,0.26052826051663763,0.49699191620278976,0.05178932519008221,14.36642419618381,0.44468582126144574,20.350025877585416,19.93800336967164,1,0,-1,Moderately Developed
Kuwait,0.02130978658675106,11.003885425586367,3.5103966736271475,10.119426753186385,25.27488318198149,0.02731581064696293,6.861227937313083,0.009950330853168083,0.29725152346793166,0.06535549501582039,4.327692283710552,4.303025051508755,0.5920510636885765,0.22646111901883229,0.5408473509547632,0.028064033652315076,14.72982031361542,0.6841064359077962,20.021621117893094,22.501498330504127,3,0,-1,Developing
Kyrgyz Republic,0.02281467776617134,8.674381012698383,2.9644797300498866,8.155494661360823,21.968414902160248,0.05841403547347947,3.7576158824657475,0.03231824762903431,0.1022788491204182,0.21192030582748647,4.299898420509324,4.186152111475224,0.36890751237436675,0.2743045292560177,0.490465918253628,0.04996163889704981,15.468646026218758,0.30238120128793006,19.48777590729229,19.315512096338647,1,0,-1,Moderately Developed
Lao PDR,0.02836316617025007,7.832716009867692,4.423676477876443,9.57073837671504,22.186492095882468,0.03751808106560819,3.24918117436353,0.06600379325570643,0.03030534949532895,0.21192030582748647,4.208131018193999,4.168452534375823,0.2262157503511799,0.3336661053127269,0.44901568435351397,0.03633192924739028,15.599440636835938,0.2513571624105252,19.20000562534052,18.068391786180083,0,1,-1,Low Developed
Latvia,0.009493257637318463,8.904609210803478,2.960503581670247,8.549660381553739,23.70177072827143,0.06210768443114145,6.343339528095563,0.010635549198148337,0.38473897759104747,0.08674210997128905,4.36260854881678,4.216108268474643,0.5877866649021191,0.14129922169404513,0.5167312282288192,0.15858041448905966,14.608643613565507,0.517877622943388,20.282850884088962,20.32965328735129,1,0,-1,Moderately Developed
Lebanon,0.014585421405246022,9.658078728718051,3.343133580707394,8.712747323058315,24.010590785314854,0.08143818324856643,6.300362275210312,0.011776537417622539,0.2076393647782445,0.10919929196499198,4.386822806937374,4.336787849195037,0.325422400434628,0.2338552069091375,0.5060759001278856,0.0748220028873789,15.190988400121444,0.6243328645595857,22.412410306071695,21.95499597149358,1,0,-1,Moderately Developed
Lesotho,0.028587456851912555,8.684570300824369,3.9932484453507318,9.203811412321125,21.106077379064235,0.08129635939355634,4.237445405862774,0.07760186140797766,0.0,0.128393214768399,3.9347542565899114,3.8910311108491924,0.2262157503511799,0.3306310341420131,0.44700069411528814,0.04364876466901333,14.481290455073264,0.20469754185732378,17.085371975577036,19.316454751549927,0,1,-1,Low Developed
Liberia,0.03877682766844611,7.510430556378006,3.396055982161737,9.57073837671504,20.548049952408217,0.09489051133625039,3.295836866004329,0.0783134026362336,0.015267472130788436,0.15344713569481763,4.060443010546419,4.030831156499775,0.162903470936853,0.35960909663792934,0.42953213419080166,0.03008144383331205,15.060981863927914,0.38122495724411026,19.628147440522095,19.19007646579807,0,1,-1,Low Developed
Libya,0.022137756977658966,10.751085917217942,3.321154673988619,9.758337272957451,24.648661652567956,0.03358355240132249,5.645990375917484,0.01844423904111761,0.03774032798284703,0.061529189946861754,4.338797900123062,4.290459441148391,0.5661875530986573,0.267557854989488,0.500728666779121,0.0422486686442715,15.553375606518236,0.5714140458321998,19.36098844198284,20.822763044010244,3,3,-1,Developing
Liechtenstein,0.010711655594927717,9.051344640485725,3.295836866004329,9.57073837671504,22.558106975262948,0.05921185963184608,5.267858159063328,0.019802627296179712,0.5123629030848772,0.11332868530700319,4.43629626460794,4.374304588579971,0.5618111784988584,0.2619795750994079,0.4962194713766286,0.050693114315518116,10.462358007835121,0.13714983814723364,20.350025877585416,19.93800336967164,1,0,-1,Moderately Developed
Lithuania,0.010026489415331241,9.456749627148552,3.255133572890825,9.104244543306951,24.10192292236707,0.06268584445302813,6.351556722577667,0.007433838885729134,0.34740130715340317,0.07703226367096844,4.371393378372513,4.21269723617358,0.7636773313657832,0.15535874103617536,0.5197548698947181,0.14009633462037463,15.000153978381327,0.5113485639320215,20.679956778928783,20.500314576085515,1,0,-1,Moderately Developed
Luxembourg,0.011700512025104833,9.21297535888544,3.228064250922607,8.297486036614727,24.42577013440388,0.0723922153702187,8.75331067762343,0.0026886899239283164,0.5169606123335067,0.11332868530700319,4.423463824538055,4.354734492385874,0.8092193518126993,0.16818362400813647,0.5158131652770298,0.13284846717632198,13.074175378051114,0.6254446849710137,21.997962322016726,21.798215751718406,2,0,-1,Highly Developed
"Macao SAR, China",0.008578483979991823,7.856677012134806,3.295836866004329,9.57073837671504,23.606109280222682,0.05921185963184608,5.267858159063328,0.019802627296179712,0.3419517023858385,0.0642019260342562,4.409529553563509,4.351765662892072,0.8786687400845709,0.15423858805112928,0.5653575143886745,0.07060183282443423,13.096082265354939,0.6931471805599453,23.473486046730315,20.53535948460365,1,0,-1,Moderately Developed
"Macedonia, FYR",0.011396352643245075,9.300715316593777,3.1014773306508956,8.220113250860253,22.66089781357065,0.07567816732323918,5.530344419383112,0.011092100720307797,0.28575714404219654,0.11976397827623539,4.352756252373768,4.289405144793485,0.4937577152538427,0.17705128301022077,0.5274558033527149,0.10581425885465669,14.55192896507165,0.45435294760488637,18.878105597320356,18.55103402354839,1,0,-1,Moderately Developed
Madagascar,0.03677690107318381,7.938774814441189,3.1553624191458747,9.57073837671504,22.623560281058456,0.0460758610687993,2.8377280244107426,0.05215446193784955,0.0,0.21192030582748647,4.157680437393911,4.113392757192795,0.13641185548987675,0.3674170404706345,0.42325464967166265,0.028587456851912555,16.75462227526943,0.26011321203894716,19.787164787988818,18.96166245816466,0,1,-1,Low Developed
Malawi,0.04143718986417317,7.674152921281675,3.6253660483916104,9.57073837671504,21.970938318054742,0.07174804686209754,3.0147804685246853,0.06830545578372675,0.0,0.21192030582748647,3.9348376831943175,3.9333327920148973,0.0882926071456783,0.3779621399088716,0.4120077607661202,0.030006797470421422,16.41371484289774,0.1411656390061628,17.652478418788796,18.2042454237897,0,1,-1,Low Developed
Malaysia,0.01904819497069448,11.908265124328878,3.255133572890825,10.980906323992063,25.89776870660153,0.0351443688020255,5.481599999821542,0.007281120498138482,0.39515573844930313,0.05855914176409177,4.345801430500399,4.286235570032206,0.5835040031101182,0.2611801317062743,0.5051015803347535,0.043575124255120924,17.086446882996242,0.5152159720672836,23.305921415389356,22.508336318191454,3,3,-1,Developing
Maldives,0.021836756147634095,7.595619297416498,2.655406467616788,9.211239967219019,21.07093177435388,0.06506722750157282,5.7647087101078585,0.018972720424449363,0.1497453863593419,0.11785140938722272,4.336787849195037,4.307178743877449,0.6131044728864088,0.29284181497923156,0.4785249120778754,0.0447527206228973,12.624698968762315,0.30033248670838913,20.791643135325057,18.782649351007503,1,0,-1,Moderately Developed
Mali,0.046810183322387025,7.493916692254104,3.255133572890825,9.57073837671504,22.592909407745147,0.06290256831156109,3.537609237152032,0.09110554852229297,0.0,0.11332868530700319,3.9644694808006884,3.973190466306133,0.2262157503511799,0.3815401495140027,0.408486181093844,0.030379973576554583,16.334725665946507,0.28436889763691797,19.225266092116875,18.99815804480875,0,1,-1,Low Developed
Malta,0.009874166490436568,8.143249111477003,3.3725868476208896,7.690030991237396,22.61035616676727,0.07959290238429156,7.211670266465603,0.005982071677547464,0.3582122232576188,0.05477951813390889,4.416985319694851,4.361627675761188,0.6089291014759282,0.15949898945030958,0.5271834103787695,0.12459737207611367,12.910345399053572,0.6616565134685745,20.775128201102273,19.542608841190606,1,0,-1,Moderately Developed
Marshall Islands,0.023190546968115767,7.236782286120204,2.9995710498611565,9.203973995693849,18.773768742487253,0.11170338958673914,6.227448384895369,0.03202029604396231,0.03030534949532895,0.11332868530700319,4.323623102103826,4.24188000293064,0.2384110234449982,0.2619795750994079,0.4962194713766286,0.050693114315518116,10.86352130089666,0.5316684338663128,18.5104511410228,19.16565377412484,1,0,-1,Moderately Developed
Mauritania,0.035812545076931365,7.923793881974578,3.7963531201114584,9.57073837671504,21.6943669685924,0.05171628183882078,3.6088367464404,0.07060183282443423,0.007662872745569125,0.19030244512496747,4.143134726391533,4.0943445622221,0.34195170238583855,0.3464769670391979,0.4410302325440038,0.030976765835968284,14.992015315203798,0.43023276478697303,20.350025877585416,19.93800336967164,0,1,-1,Low Developed
Mauritius,0.014054615705579148,8.352645055149036,3.111804444806745,9.237042221732635,22.738967230908916,0.04423769283680075,5.665361441673484,0.013902905168991422,0.18232155679395465,0.15384294017257544,4.345801430500399,4.248495242049359,0.4984415645662691,0.20945022418220724,0.5289979635894093,0.06758675516345636,14.036266831227207,0.3465857572916986,20.99358653136094,19.616466280729856,1,0,-1,Moderately Developed
Mexico,0.021159172835430874,12.797071879644175,3.3512527051458987,11.567786713296986,27.543660104638935,0.0567437979841427,6.2084352393151105,0.016478859317085513,0.18871135489272564,0.07966393772440314,4.372364723762145,4.309249137991758,0.4054651081081644,0.27559002668675225,0.48702146253964373,0.05354076692802982,18.53623172735553,0.5686299827845794,23.204299612296428,22.877725650733005,3,3,-1,Developing
"Micronesia, Fed. Sts.",0.02566774674857779,7.25754503586506,2.960503581670247,9.57073837671504,19.390153398939237,0.10692083618591643,5.665627859684918,0.03558986925489417,0.11607217125275403,0.14036376793078714,4.2451930926536,4.2251478780523675,0.2262157503511799,0.32425505268262117,0.45625571206548526,0.038184673691113453,11.566019176095988,0.20130685670503531,18.10860090090158,17.53469538582727,0,0,-1,Low Developed
Moldova,0.011928570865273802,8.530640826830039,3.1354942159291497,8.326088560721118,22.098262628446324,0.09398062500925937,4.785566814372461,0.01844423904111761,0.16290347093685303,0.18756420034719345,4.289405144793485,4.175570002144687,0.3582122232576188,0.1744056934690858,0.5304472392053995,0.1039441284394794,15.09399516717823,0.37325972984878814,18.954020254236337,19.258926775140342,1,0,-1,Moderately Developed
Monaco,0.019802627296179712,9.051344640485725,3.295836866004329,9.57073837671504,22.404302883179522,0.037888465158142,8.542230960193208,0.0036088648220743043,0.48432368302048406,0.11332868530700319,4.330733340286331,4.248495242049359,0.4554755286828257,0.2619795750994079,0.4962194713766286,0.050693114315518116,10.452724390301718,0.6931471805599453,20.350025877585416,19.93800336967164,1,0,-1,Moderately Developed
Mongolia,0.020782539182528502,9.114862485802238,2.8600006600198657,8.234769066570975,22.1295879972379,0.057542955279026746,4.548192751245551,0.03566410003843418,0.08122543992258587,0.21192030582748647,4.251786523133432,4.139464997502571,0.39515573844930313,0.25755984228375906,0.5120402703993877,0.03677690107318381,14.761353609609372,0.49131341583248656,19.244518752463748,19.200358421250126,1,0,-1,Moderately Developed
Montenegro,0.012536473619556768,8.640948103459372,3.069840245707713,8.883501584323207,21.77449372969742,0.07475062275244013,5.845994034111991,0.00880725585730026,0.2504593619611727,0.10213995058557442,4.350774091169777,4.283055917114827,0.7884573603642702,0.18296237706580393,0.5155835177849194,0.11744109686009573,13.331690192636884,0.4819512026668537,20.42853332878896,19.44340833869173,1,0,-1,Moderately Developed
Morocco,0.02085787726219649,10.560136311143388,2.894636156682622,9.505795998071077,24.947371894410008,0.05237348000771574,4.81655253704517,0.03373230658530821,0.2076393647782445,0.11559260422407197,4.276666119016055,4.229637223414962,0.45058554338863394,0.2654364635044612,0.49867518213537276,0.04813060604944647,17.23229799103606,0.4433535732663064,22.540480604868975,20.986103362958286,3,0,-1,Developing
Mozambique,0.041879896283268166,8.017003116848395,4.0981833385292665,9.117077326131792,22.76772326921025,0.05964676830788065,3.1083739097099556,0.08384611642335878,0.0,0.1816803256081484,3.9347542565899114,3.8910311108491924,0.1228981363231539,0.3701832939635247,0.41881154431123435,0.03157320214679789,16.89011872263137,0.2639606227454234,18.890203494613758,19.06253463538792,0,1,-1,Low Developed
Myanmar,0.018746262601250962,9.230497385942085,3.4189869232256536,9.559338230050589,23.436618790804065,0.020405763623269253,2.2553322081435003,0.04835050709486256,0.007662872745569125,0.1455644730786463,4.200089619319005,4.137011008541004,0.007662872745569125,0.24529635595534302,0.514342509191385,0.04835050709486256,17.738800194335987,0.25874826716663524,18.898585773314366,18.17811911952615,0,1,-1,Low Developed
Namibia,0.02843793532053351,8.111258742415634,4.214972550010716,7.734996194022781,22.76987322272088,0.0689518450043512,5.611723414486918,0.04261730506235106,0.03774032798284703,0.11353470803890656,4.119662370206391,4.038994467138935,0.3528213746227424,0.3297463719146825,0.45464591635698187,0.03306273843173598,14.540567471948874,0.32007479410803263,19.91332551748597,18.77133762260779,0,1,-1,Low Developed
Nepal,0.026716828897997213,8.276609988010403,3.4189869232256536,9.16823550364304,23.086674841920818,0.05499796208570045,3.184443628446717,0.04416409578064977,0.022814677766171347,0.08264287460355929,4.208131018193999,4.176751337190518,0.13641185548987672,0.32697674736686516,0.4500952271248271,0.04372239966039449,17.054300153273292,0.14436670876190696,19.425545737106766,19.588388466061446,0,1,-1,Low Developed
Netherlands,0.011624480852287367,11.898074829545205,2.576714199041123,11.263906751167514,27.208205534799447,0.09998455256704526,8.37309184744198,0.004451615302905001,0.5618111784988584,0.03216928293339165,4.417913394007406,4.363588460703129,0.7084146526907338,0.16636153721522523,0.5150321485373542,0.13547181647618223,16.610513464249486,0.6052822925802693,23.542040603034458,23.603263456303008,2,2,-1,Highly Developed
New Caledonia,0.017386437658009613,8.206079761938838,3.295836866004329,9.57073837671504,23.371290410529728,0.05921185963184608,5.267858159063328,0.019802627296179712,0.27996002635787065,0.11332868530700319,4.385865410981047,4.293615677329829,0.48905182421643,0.23068427919581855,0.5089469370618087,0.07432223491210328,12.373761055593656,0.4998424520239489,19.064354840148265,19.20913810886209,1,0,-1,Moderately Developed
New Zealand,0.014206303229571173,10.297702434010512,2.4849066497880004,9.765034176691135,25.4371096241635,0.08476526662770989,7.744103298183089,0.005370170174593844,0.5123629030848772,0.07060183282443423,4.418840607796598,4.367498534110972,0.621403275701104,0.19379395795619145,0.5082993585202826,0.11655150840713681,15.242114406910682,0.6207832488134097,22.221806567334532,21.619008433340973,2,2,-1,Highly Developed
